date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:01:18	186160/186160	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2d730%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Regular.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Regular.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:18	189968/189968	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2e610%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Regular%20Italic.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Regular%20Italic.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:19	191244/191244	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2eb0c%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Medium%20Italic.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Medium%20Italic.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:19	189056/189056	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2e280%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Bold.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Bold.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:19	191984/191984	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2edf0%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Bold%20Italic.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Bold%20Italic.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:20	611/611	---M--	200	added ('OK')	image/svg+xml	etag:%22524d3d96-263%22	https://afinda.vn/html/Ogami/assets/images/arrow_carrot-down.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/arrow_carrot-down.svg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:21	713/713	---M--	200	added ('OK')	image/svg+xml	etag:%225ca18990-2c9%22	https://afinda.vn/html/Ogami/assets/images/blog/icon_search2.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/icon_search2.svg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:22	35832/35832	---M--	200	added ('OK')	image/jpeg	etag:%225c8f6168-8bf8%22	https://afinda.vn/html/Ogami/assets/images/homepage03/banner_bg.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/banner_bg.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:23	188164/188164	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2df04%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Black.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Black.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:24	301671/301671	---M--	200	added ('OK')	image/png	etag:%225c998fb6-49a67%22	https://afinda.vn/html/Ogami/assets/images/homepage05/banner_bg.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage05/banner_bg.png	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:24	121887/121887	---M--	200	added ('OK')	image/jpeg	etag:%225c8a2c60-1dc1f%22	https://afinda.vn/html/Ogami/assets/images/homepage02/dow_banner.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/dow_banner.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:24	33980/33980	---M--	200	added ('OK')	image/jpeg	etag:%225c90bfe8-84bc%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_1_bg.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_1_bg.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:25	29335/29335	---M--	200	added ('OK')	image/jpeg	etag:%225c90c6b6-7297%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_2_bg.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_2_bg.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:25	16224/16224	---M--	200	added ('OK')	image/jpeg	etag:%225c90c928-3f60%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_3_bg.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_3_bg.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:26	36557/36557	---M--	200	added ('OK')	image/png	etag:%225c91c61a-8ecd%22	https://afinda.vn/html/Ogami/assets/images/homepage04/introduce_bg.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/introduce_bg.png	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:27	2261/2261	---M--	200	added ('OK')	image/png	etag:%225c91e2f8-8d5%22	https://afinda.vn/html/Ogami/assets/images/homepage04/step_icon.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/step_icon.png	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:27	26160/26160	---M--	200	added ('OK')	image/png	etag:%225ca2ed54-6630%22	https://afinda.vn/html/Ogami/assets/images/pages/wcu_bg.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/wcu_bg.png	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:28	560653/560653	---M--	200	added ('OK')	image/jpeg	etag:%225c91ecfa-88e0d%22	https://afinda.vn/html/Ogami/assets/images/homepage04/parallax-home4_2.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/parallax-home4_2.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:28	375728/375728	---M--	200	added ('OK')	image/jpeg	etag:%225c91e510-5bbb0%22	https://afinda.vn/html/Ogami/assets/images/homepage04/parallax-home4.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/parallax-home4.jpg	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:30	134000/134000	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-20b70%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:30	585866/585866	---M--	200	added ('OK')	image/png	etag:%225ca33bc8-8f08a%22	https://afinda.vn/html/Ogami/assets/images/pages/coming_soon_bg.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/coming_soon_bg.png	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:01:31	73936/73936	---M--	200	added ('OK')	font/woff2	etag:%225c10dd48-120d0%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400.woff2	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:31	134000/134000	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-20b70%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400d41d.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:32	86736/86736	---M--	200	added ('OK')	font/woff	etag:%225c10dd48-152d0%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400.woff	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:32	133764/133764	---M--	200	added ('OK')	application/octet-stream	etag:%225c10dd48-20a84%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400.ttf	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:34	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-9d74%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:34	746208/746208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c10dd48-b62e0%22	https://afinda.vn/html/Ogami/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-brands-400.svg	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:34	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-9d74%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400d41d.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:37	14868/14868	---M--	200	added ('OK')	font/woff2	etag:%225c10dd48-3a14%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400.woff2	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:38	18164/18164	---M--	200	added ('OK')	font/woff	etag:%225c10dd48-46f4%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400.woff	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:39	40080/40080	---M--	200	added ('OK')	application/octet-stream	etag:%225c10dd48-9c90%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400.ttf	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:41	139825/139825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c10dd48-22231%22	https://afinda.vn/html/Ogami/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-regular-400.svg	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:43	208828/208828	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-32fbc%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:43	208828/208828	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c10dd48-32fbc%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900d41d.eot	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:44	79072/79072	---M--	200	added ('OK')	font/woff2	etag:%225c10dd48-134e0%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900.woff2	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:44	102120/102120	---M--	200	added ('OK')	font/woff	etag:%225c10dd48-18ee8%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900.woff	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:46	793607/793607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c10dd48-c1c07%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900.svg	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:46	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22524dbc5a-e8b4%22	https://afinda.vn/html/Ogami/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/ElegantIcons.eot	(from https://afinda.vn/html/Ogami/assets/css/elegant.css)
09:01:46	208608/208608	---M--	200	added ('OK')	application/octet-stream	etag:%225c10dd48-32ee0%22	https://afinda.vn/html/Ogami/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/fa-solid-900.ttf	(from https://afinda.vn/html/Ogami/assets/css/fontawesome.css)
09:01:48	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22524dbc5a-e8b4%22	https://afinda.vn/html/Ogami/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/ElegantIconsd41d.eot	(from https://afinda.vn/html/Ogami/assets/css/elegant.css)
09:01:49	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22524dbc5a-f8b0%22	https://afinda.vn/html/Ogami/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/ElegantIcons.woff	(from https://afinda.vn/html/Ogami/assets/css/elegant.css)
09:01:50	59388/59388	---M--	200	added ('OK')	application/octet-stream	etag:%22524dbc5a-e7fc%22	https://afinda.vn/html/Ogami/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/ElegantIcons.ttf	(from https://afinda.vn/html/Ogami/assets/css/elegant.css)
09:01:51	14832/14832	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c4a7ba6-39f0%22	https://afinda.vn/html/Ogami/assets/fonts/icomoon.eot?ytr100	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/icomoon357c.eot	(from https://afinda.vn/html/Ogami/assets/css/icomoon.css)
09:01:51	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22524dbc5a-43b31%22	https://afinda.vn/html/Ogami/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/ElegantIcons.svg	(from https://afinda.vn/html/Ogami/assets/css/elegant.css)
09:01:51	14668/14668	---M--	200	added ('OK')	application/octet-stream	etag:%225c4a7ba6-394c%22	https://afinda.vn/html/Ogami/assets/fonts/icomoon.ttf?ytr100	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/icomoon357c.ttf	(from https://afinda.vn/html/Ogami/assets/css/icomoon.css)
09:01:52	14744/14744	---M--	200	added ('OK')	font/woff	etag:%225c4a7ba6-3998%22	https://afinda.vn/html/Ogami/assets/fonts/icomoon.woff?ytr100	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/icomoon357c.woff	(from https://afinda.vn/html/Ogami/assets/css/icomoon.css)
09:01:53	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2257d97c08-8c85%22	http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from https://afinda.vn/html/Ogami/login.html)
09:01:53	53462/53462	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c4a7ba6-d0d6%22	https://afinda.vn/html/Ogami/assets/fonts/icomoon.svg?ytr100	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/icomoon357c.svg	(from https://afinda.vn/html/Ogami/assets/css/icomoon.css)
09:01:54	23060/23060	---MCZ	200	added ('OK')	text/html	etag:W/%225caaf330-5a14%22	https://afinda.vn/html/Ogami/FAQ.html	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/FAQ-2.html	(from https://afinda.vn/html/Ogami/login.html)
09:01:54	5417/5417	---M--	200	added ('OK')	image/png	etag:%225ca574b4-1529%22	https://afinda.vn/html/Ogami/assets/images/homepage01/slider_background_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/slider_background_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:01:55	2837/2837	---M--	200	added ('OK')	image/png	etag:%225ca574b4-b15%22	https://afinda.vn/html/Ogami/assets/images/homepage01/slider_subbackground_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/slider_subbackground_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:01:57	30949/30949	---M--	200	added ('OK')	image/jpeg	etag:%225ca574b4-78e5%22	https://afinda.vn/html/Ogami/assets/images/homepage01/slider_background_2.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/slider_background_2.jpg	(from https://afinda.vn/html/Ogami/index.html)
09:01:59	583/583	---M--	200	added ('OK')	image/png	etag:%225c8097bc-247%22	https://afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:00	778/778	---M--	200	added ('OK')	image/png	etag:%225c8097f2-30a%22	https://afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:03	483717/483717	---M--	200	added ('OK')	image/png	etag:%225c9ded88-76185%22	https://afinda.vn/html/Ogami/assets/images/homepage01/slider_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/slider_img_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:03	413/413	---M--	200	added ('OK')	image/png	etag:%225c80980c-19d%22	https://afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:04	186/186	---M--	200	added ('OK')	image/png	etag:%225ca574b6-ba%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_category_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_category_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:04	538811/538811	---M--	200	added ('OK')	image/png	etag:%225c808840-838bb%22	https://afinda.vn/html/Ogami/assets/images/homepage01/slider_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/slider_img_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:05	454/454	---M--	200	added ('OK')	image/png	etag:%225ca574b6-1c6%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_category_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_category_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:07	352413/352413	---M--	200	added ('OK')	image/png	etag:%225ca574b6-5609d%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_img_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:07	542/542	---M--	200	added ('OK')	image/png	etag:%225ca574b6-21e%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_category_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_category_3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:07	103468/103468	---M--	200	added ('OK')	image/png	etag:%225ca574b6-1942c%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_img_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:08	48978/48978	---M--	200	added ('OK')	image/png	etag:%225ca574b6-bf52%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_img_3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:08	260/260	---M--	200	added ('OK')	image/png	etag:%225ca574b6-104%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_category_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_category_4.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:09	48090/48090	---M--	200	added ('OK')	image/png	etag:%225ca574b8-bbda%22	https://afinda.vn/html/Ogami/assets/images/homepage01/item_img_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/item_img_4.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:09	7235/7235	---M--	200	added ('OK')	image/png	etag:%225ca574b4-1c43%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:10	32403/32403	---M--	200	added ('OK')	image/png	etag:%225ca574b4-7e93%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_img_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:10	22612/22612	---M--	200	added ('OK')	image/png	etag:%225ca574b4-5854%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:11	44980/44980	---M--	200	added ('OK')	image/png	etag:%225ca574b4-afb4%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_img_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:11	4980/4980	---M--	200	added ('OK')	image/png	etag:%225ca574b4-1374%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:13	52631/52631	---M--	200	added ('OK')	image/png	etag:%225ca574b4-cd97%22	https://afinda.vn/html/Ogami/assets/images/homepage01/banner_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/banner_img_3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:13	15371/15371	---M--	200	added ('OK')	image/png	etag:%225c9ae3a4-3c0b%22	https://afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_1.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:14	15416/15416	---M--	200	added ('OK')	image/png	etag:%225c9ae38e-3c38%22	https://afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_2.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:27	55783/55783	---M--	200	added ('OK')	image/png	etag:%225ca574b6-d9e7%22	https://afinda.vn/html/Ogami/assets/images/homepage01/deal-of-week.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/deal-of-week.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:29	15321/15321	---M--	200	added ('OK')	image/png	etag:%225c9ae37e-3bd9%22	https://afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_3.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:30	15398/15398	---M--	200	added ('OK')	image/png	etag:%225c9ae366-3c26%22	https://afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/dow_icon_4.png	(from https://afinda.vn/html/Ogami/index.html)
09:02:32	70100/70100	---M--	200	added ('OK')	image/jpeg	etag:%225c8a2618-111d4%22	https://afinda.vn/html/Ogami/assets/images/homepage02/banner_01.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/banner_01.jpg	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:35	71982/71982	---M--	200	added ('OK')	image/jpeg	etag:%225c8a2646-1192e%22	https://afinda.vn/html/Ogami/assets/images/homepage02/banner_02.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/banner_02.jpg	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:35	80032/80032	---M--	200	added ('OK')	image/jpeg	etag:%225c8a265a-138a0%22	https://afinda.vn/html/Ogami/assets/images/homepage02/banner_03.jpg	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/banner_03.jpg	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:36	47585/47585	---M--	200	added ('OK')	image/png	etag:%225ca2c732-b9e1%22	https://afinda.vn/html/Ogami/assets/images/product/product10.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product10.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:37	40695/40695	---M--	200	added ('OK')	image/png	etag:%225ca2c726-9ef7%22	https://afinda.vn/html/Ogami/assets/images/product/product11.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product11.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:37	42442/42442	---M--	200	added ('OK')	image/png	etag:%225ca2c710-a5ca%22	https://afinda.vn/html/Ogami/assets/images/product/product12.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product12.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:38	1529/1529	---M--	200	added ('OK')	image/png	etag:%225c8a2b7c-5f9%22	https://afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage01/benefit-icon4.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:40	9480/9480	---M--	200	added ('OK')	image/png	etag:%225c8f5306-2508%22	https://afinda.vn/html/Ogami/assets/images/product/product16.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product16.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:40	255493/255493	---M--	200	added ('OK')	image/png	etag:%225c8a311c-3e605%22	https://afinda.vn/html/Ogami/assets/images/homepage02/dow_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/dow_img.png	(from https://afinda.vn/html/Ogami/homepage02.html)
